timestamp,ch,ws,wd,temp,rh,pa,sr
2021-01-10 19:10:00,51.6,0.9,310.5,21.8,94.3,942,0
2021-01-10 19:20:00,51.6,0.9,306.4,21.7,94.5,941.8,0
2021-01-10 19:30:00,51.6,0.7,300.8,21.7,94.6,941.7,0
2021-01-10 19:40:00,51.6,0.6,344.1,21.7,93.4,941.7,0
2021-01-10 19:50:00,51.6,0.9,312.4,21.7,94.5,941.7,0
2021-01-10 20:00:00,51.6,1.1,310.6,21.7,94.4,941.7,0
2021-01-10 20:10:00,51.6,1.1,307.9,21.8,93.5,941.7,0
2021-01-10 20:20:00,51.6,0.6,318.1,22,92.1,941.8,0
2021-01-10 20:30:00,51.6,0.1,330.2,21.9,94.2,941.7,0
2021-01-10 20:40:00,51.6,0,0,21.8,95.1,941.7,0
2021-01-10 20:50:00,51.6,0,0,21.8,95.2,941.7,0
2021-01-10 21:00:00,51.6,0,0,21.8,95.1,941.7,0
2021-01-10 21:10:00,51.6,0,0,21.8,95.1,941.7,0
2021-01-10 21:40:00,51.6,0.3,292.3,22,94.3,941.9,0
2021-01-10 21:50:00,51.6,1.3,311.8,22,93,942,0
2021-01-10 22:00:00,51.6,1.5,313.2,22.1,91.6,941.9,0
2021-01-10 22:10:00,51.6,1.6,308.1,22,91.5,942.1,0
2021-01-10 22:20:00,51.6,1.7,306.2,21.9,91.7,942.1,0
2021-01-10 22:30:00,51.6,1.3,317.1,21.9,91.7,942.1,0.4
2021-01-10 22:40:00,51.6,0.5,317.5,21.8,92.4,942.3,10.2
2021-01-10 22:50:00,51.6,0,0,21.8,92.6,942.4,18.8
2021-01-10 23:00:00,51.6,0.6,269.7,21.8,93.1,942.6,33.2
2021-01-10 23:10:00,51.6,0.4,265.8,21.9,93.2,942.6,62
2021-01-10 23:20:00,51.6,0,323.3,22.3,91.8,942.7,92.7
2021-01-10 23:30:00,51.6,0,351,22.8,90.2,942.9,116.2
2021-01-10 23:40:00,51.6,0,0,23.2,88.7,943.2,137.9
2021-01-10 23:50:00,51.6,0,342.8,23.6,85.7,943.4,166
2021-01-11 00:00:00,51.6,0.6,160.6,23.7,85.8,943.9,173.2
2021-01-11 00:10:00,0,0.6,168.9,23.6,88,944,148.1
2021-01-11 00:20:00,0,0.6,148.4,23.6,88.4,944,151.6
2021-01-11 00:30:00,0,0.8,152.7,23.7,88.6,944,185.2
2021-01-11 00:40:00,0,0.6,73.5,23.8,88.8,944.2,200.6
2021-01-11 01:10:00,0,1,159.1,24.4,86.3,944.2,415.7
2021-01-11 01:20:00,0,1.1,139.9,24.7,85.7,944.4,407
2021-01-11 01:30:00,0,1.1,142.9,25,83.4,944.4,494.1
2021-01-11 01:40:00,0,0.8,75.7,25,83.6,944.5,334
2021-01-11 01:50:00,0,0.1,14.2,25.6,80.8,944.4,396.3
2021-01-11 02:00:00,0,0.4,39.5,26.2,78.2,944.4,481.2
2021-01-11 02:10:00,0,0.6,79.5,26.5,75.5,944.3,673.1
2021-01-11 02:20:00,0,0.8,47.8,27.3,72.6,944.2,738
2021-01-11 02:30:00,0,1.1,69.1,27.8,72.5,944.1,773.8
2021-01-11 02:40:00,0,1.8,74.3,28.2,69,944.1,938.4
2021-01-11 02:50:00,0,2.8,81.8,28.1,70,944,865.5
2021-01-11 03:00:00,0,2.5,55.8,28.7,69.4,943.9,1033.3
2021-01-11 03:10:00,0,2.6,59.8,28.6,70.5,943.9,961.7
2021-01-11 03:20:00,0,3,62.8,28.3,72.5,943.8,846.8
2021-01-11 03:30:00,0,2.2,51.2,28.6,71.6,943.6,784.5
2021-01-11 03:40:00,0,2.8,61.7,28.7,70.7,943.4,705
2021-01-11 03:50:00,0,2.6,55.1,28.8,71,943.2,881.7
2021-01-11 04:00:00,0,2.4,43.2,28.7,70,943,717.4
2021-01-11 04:10:00,0,2.8,54,29.1,69.9,942.8,905.8
2021-01-11 06:10:00,0,4.5,67,27.7,75.3,941.2,302.4
2021-01-11 06:20:00,0,3.3,54.9,27.6,76.6,941.2,232.1
2021-01-11 06:30:00,0,4.1,69.6,26.8,78.5,941.3,116.2
2021-01-11 06:40:00,0,3.3,84.2,26.5,80.5,941.1,170
2021-01-11 06:50:00,0,3,77.4,26.7,80.8,941,249.2
2021-01-11 07:00:00,0,3.2,79.2,26.8,79.7,940.7,212.5
2021-01-11 07:10:00,0,3.6,88,26.2,83,940.8,106.6
2021-01-11 07:20:00,0,3.1,96.6,25.6,86.6,940.9,52
2021-01-11 07:30:00,0,3.3,60.8,25.5,84.4,941.1,43.2
2021-01-11 07:40:00,0,2.6,49.2,25.4,82.3,941.1,72.7
2021-01-11 07:50:00,1.2,3.1,61,24.6,86.3,941,130.1
2021-01-11 08:00:00,1.2,2.9,87.9,24.5,90.1,940.9,175.9
2021-01-11 08:10:00,1.2,3.4,70.8,24.8,90,941,112.8
2021-01-11 08:20:00,1.2,3,86.8,24.8,89.7,941,92.5
2021-01-11 08:50:00,1.2,2.4,83.8,24.6,88.6,941.3,56.9
2021-01-11 09:00:00,1.2,2.6,70.3,24.5,88.8,941.3,70.4
2021-01-11 09:10:00,1.2,3,70.4,24.4,88.6,941.4,75.3
2021-01-11 09:20:00,1.2,1.6,76,24.2,89.7,941.6,81.8
2021-01-11 09:30:00,1.2,1.8,88.7,24.1,90.5,941.8,49.8
2021-01-11 09:40:00,1.2,2.1,103.4,24,91.3,941.8,54.9
2021-01-11 09:50:00,1.2,1.6,139,23.7,93.3,941.8,33.2
2021-01-11 10:00:00,1.2,1.8,123.4,23.5,94.3,941.8,25.8
2021-01-11 10:10:00,1.6,1.5,113.7,23.4,94.8,941.8,43.5
2021-01-11 10:20:00,1.6,1.3,103.8,23.3,95.3,942,27.6
2021-01-11 10:30:00,1.6,1.4,109.2,23.1,95.6,942.3,14.2
2021-01-11 10:40:00,1.6,1.6,101.6,23,95.6,942.6,3.5
2021-01-11 10:50:00,1.6,1.4,123.5,22.9,95.8,942.8,0
2021-01-11 11:00:00,1.6,1.5,129.3,22.9,96.2,942.9,0
2021-01-11 11:10:00,1.6,1.4,122.3,22.8,96.1,943.2,0
2021-01-11 11:20:00,1.6,1.3,125.6,22.7,95.6,943.4,0
2021-01-11 11:30:00,1.6,0.9,147.9,22.7,95.6,943.4,0
2021-01-11 11:40:00,1.6,1.1,163.3,22.7,94.9,943.3,0
2021-01-11 11:50:00,1.6,0.5,163.2,22.7,95.2,943.3,0
2021-01-11 12:00:00,1.6,0.9,137.1,22.8,95.4,943.4,0
2021-01-11 12:10:00,1.6,0.1,25.1,22.8,95.4,943.8,0
2021-01-11 12:20:00,1.6,0.2,38.1,22.7,95,943.9,0
2021-01-11 12:30:00,1.6,0.7,111.8,22.7,94.6,944.2,0
2021-01-11 12:40:00,1.6,0.5,61.4,22.8,94.7,944.3,0
2021-01-11 13:10:00,1.6,0.2,29.3,23,94,944.4,0
2021-01-11 13:20:00,1.6,0.3,352.7,22.9,94.2,944.5,0
2021-01-11 13:30:00,1.6,0.2,339.7,22.9,93.8,944.7,0
2021-01-11 13:40:00,1.6,0,0,22.9,94.1,944.7,0
2021-01-11 13:50:00,1.6,0,0,22.8,94.2,944.7,0
2021-01-11 14:00:00,1.6,0.3,40.9,22.8,94.3,945,0
2021-01-11 14:10:00,1.6,1,127.3,22.8,95.7,945,0
2021-01-11 14:20:00,1.6,0.4,167.4,22.7,96.1,945,0
2021-01-11 14:30:00,1.6,0.3,138.2,22.7,96.3,945.1,0
2021-01-11 14:40:00,1.6,0,0,22.7,96.3,945,0
2021-01-11 14:50:00,1.6,0,0,22.7,96.1,945,0
2021-01-11 15:00:00,1.6,0,0,22.7,96.1,945,0
2021-01-11 15:10:00,1.6,0,0,22.8,96,945.1,0
2021-01-11 15:20:00,1.6,0,0,22.8,95.7,945.2,0
2021-01-11 15:30:00,1.6,0,0,22.8,95.3,945,0
2021-01-11 15:40:00,1.6,0,351,22.9,95.3,945,0
2021-01-11 15:50:00,1.6,0.1,5.6,22.9,94.9,945,0
2021-01-11 19:20:00,1.6,0.8,300,22.6,94.2,942.7,0
2021-01-11 19:30:00,1.6,0.5,302.8,22.4,93.9,942.6,0
2021-01-11 19:40:00,1.6,0.9,306.8,22.3,93.8,942.6,0
2021-01-11 19:50:00,1.6,0.5,290.5,22.2,93.5,942.7,0
2021-01-11 20:00:00,1.6,0.6,263.4,22.1,93.2,942.8,0
2021-01-11 20:10:00,1.6,0.2,313.8,22,93.5,942.8,0
2021-01-11 20:20:00,1.6,0.4,325.7,21.9,93,942.6,0
2021-01-11 20:30:00,1.6,0.5,297.9,22,91.8,942.6,0
2021-01-11 20:40:00,1.6,0.5,294.8,22,91.5,942.6,0
2021-01-11 20:50:00,1.6,0.5,308.6,22,91.7,942.5,0
2021-01-11 21:00:00,1.6,0.7,273.8,22,91,942.5,0
2021-01-11 21:10:00,1.6,0.2,313.7,21.9,90.7,942.4,0
2021-01-11 21:20:00,1.6,0.4,303.9,21.8,90.9,942.6,0
2021-01-11 21:30:00,1.6,1.3,301.4,21.8,91.4,942.6,0
2021-01-11 21:40:00,1.6,1.1,297.7,21.9,91.6,942.8,0
2021-01-11 21:50:00,1.6,0.4,345,21.8,91.8,942.9,0
2021-01-11 22:00:00,1.6,0.6,171.2,21.6,93.2,943.2,0
2021-01-11 22:10:00,1.6,0,52.4,21.5,94.3,943.3,0
2021-01-11 22:20:00,1.6,0.2,338,21.5,93.5,943.3,0
2021-01-11 22:30:00,1.6,0.1,341.1,21.6,93.5,943.4,0.3
2021-01-11 22:40:00,1.6,0.3,339.8,21.7,93.6,943.4,11.7
2021-01-11 22:50:00,1.6,0.8,309,21.9,92.8,943.6,23.4
2021-01-11 23:00:00,1.6,0.6,295.8,22.1,92.5,943.6,36.7
2021-01-11 23:10:00,1.6,0.9,304.2,22.2,91.3,943.8,43.5
2021-01-11 23:20:00,1.6,0.5,320.1,22.4,89.6,943.9,46.4
2021-01-11 23:30:00,1.6,0,11.2,22.7,89.6,944.1,46.9
2021-01-11 23:40:00,1.6,0,0,22.8,89.9,944.2,64.5
2021-01-11 23:50:00,1.6,0,0,22.7,90.9,944.3,75.6
2021-01-12 00:00:00,1.6,0,0,23,89.9,944.4,92.1
2021-01-12 00:10:00,0,0,0,23.4,88.3,944.4,110
2021-01-12 00:20:00,0,0,0,23.9,85.8,944.5,133.9
2021-01-12 00:30:00,0,0.7,309.5,24.4,82.8,944.6,154.3
2021-01-12 00:40:00,0,0.9,313.5,24.8,80.6,944.6,182.9
2021-01-12 00:50:00,0,0,0,0,0,0,0
2021-01-12 01:00:00,0,0.1,15.5,25.7,76.8,944.7,243.7
2021-01-12 01:10:00,0,0.3,310.3,26,71.5,944.7,335.2
2021-01-12 01:20:00,0,1,71.4,26.3,75,944.7,439.2
2021-01-12 01:30:00,0,1.4,97.5,26.2,77.1,944.7,417.7
2021-01-12 01:40:00,0,1.3,105,26.3,74.4,944.7,480.5
2021-01-12 01:50:00,0,1.2,82.4,26.5,75.3,944.6,474.2
2021-01-12 02:00:00,0,1.5,58.1,26.9,74.5,944.6,456.9
2021-01-12 02:10:00,0,1.5,61.5,26.8,72.8,944.4,524.1
2021-01-12 02:20:00,0,1.7,88.6,26.7,73.9,944.3,486.5
2021-01-12 02:30:00,0,1.8,72.6,27.1,74.4,944.3,516.6
2021-01-12 02:40:00,0,2,61.8,27.3,73.9,944.3,529.9
2021-01-12 02:50:00,0,1.9,94.7,27.5,71.9,944.3,563.2
2021-01-12 03:00:00,0,1.9,83.5,27.4,70.9,944.2,667.1
2021-01-12 03:10:00,0,1.4,79.5,27.9,67.7,944,920
2021-01-12 03:20:00,0,1.5,73.7,28.6,65.8,943.9,928.4
2021-01-12 03:30:00,0,2.3,92.9,28.6,67.5,943.9,893.8
2021-01-12 03:40:00,0,1.4,138.1,28.6,66.2,943.7,925.3
2021-01-12 03:50:00,0,1.8,93.8,28.7,64.2,943.4,748.1
2021-01-12 04:00:00,0,1.7,134.4,28.8,65,943.3,864.4
2021-01-12 04:10:00,0,0,0,0,0,0,0
2021-01-12 04:20:00,0,1.9,110.4,29,62.8,943.1,841.6
2021-01-12 04:30:00,0,1.7,103.5,29,62.3,943,737.8
2021-01-12 04:40:00,0,2.1,110.9,30,61.7,942.8,1152.7
2021-01-12 04:50:00,0,3.1,72.7,29.7,63.1,942.7,672.9
2021-01-12 05:00:00,0,2.8,61.4,29.4,65.5,942.6,787.3
2021-01-12 05:10:00,0,2.7,77.8,29.6,64.7,942.5,1006.9
2021-01-12 05:20:00,0,2.4,68.6,30,64.1,942.4,974.3
2021-01-12 05:30:00,0,1.9,88.7,29.6,63.6,942.2,728.4
2021-01-12 11:10:00,9.2,0.9,340.7,22.4,96.7,942.9,0
2021-01-12 11:20:00,9.2,0.8,328.1,22.5,96.7,943,0
2021-01-12 11:30:00,9.2,0.7,341.4,22.6,96.7,943.1,0
2021-01-12 11:40:00,9.2,0.1,359.4,22.7,96.5,943.1,0
2021-01-12 11:50:00,9.2,0.5,73.4,22.6,96.3,943.3,0
2021-01-12 12:00:00,9.2,0.6,145,22.7,96.4,943.4,0
2021-01-12 12:10:00,9.2,0.2,32,22.6,96.9,943.4,0
2021-01-12 12:20:00,9.2,0.8,131.4,22.5,97.2,943.5,0
2021-01-12 12:30:00,9.2,0.3,60.2,22.5,97.4,943.6,0
2021-01-12 12:40:00,9.2,0.2,25.7,22.5,97.4,943.7,0
2021-01-12 12:50:00,9.4,0,0,22.5,97.2,943.9,0
2021-01-12 13:00:00,9.4,0,0,22.6,96.9,943.9,0
2021-01-12 13:10:00,9.4,0,0,22.5,96.2,943.9,0
2021-01-12 13:20:00,9.4,0.3,38.4,22.5,96.1,943.9,0
2021-01-12 13:50:00,9.4,0,0,22.4,96.7,943.9,0
2021-01-12 14:20:00,9.4,0.2,35.1,22.5,97.3,944.1,0
2021-01-12 14:30:00,9.4,0.1,356.5,22.5,97.3,944.1,0
2021-01-12 14:40:00,9.4,0.1,15.1,22.5,97.1,944.1,0
2021-01-12 14:50:00,9.4,0.1,6.5,22.5,96.9,944.3,0
2021-01-12 15:00:00,9.4,0.6,48.5,22.5,97,944.3,0
2021-01-12 15:10:00,9.4,0.8,55.8,22.5,97,944.2,0
2021-01-12 15:20:00,9.4,0.4,24.4,22.6,96.9,944.4,0
2021-01-12 15:30:00,9.4,0.2,36.4,22.6,96.8,944.4,0
2021-01-12 15:40:00,9.4,0.2,53.2,22.6,96.7,944.3,0
2021-01-12 15:50:00,9.4,0.3,44.8,22.5,96.8,944.2,0
2021-01-12 16:00:00,9.4,0.9,107.6,22.6,97,944.4,0
2021-01-12 16:10:00,9.4,1,85.1,22.5,97.1,944.4,0
2021-01-12 16:20:00,9.4,0.4,97.4,22.5,97.1,944.4,0
2021-01-12 16:30:00,9.4,0,29.1,22.5,97.1,944.1,0
2021-01-12 17:00:00,9.4,0,0,22.5,97,943.9,0
2021-01-12 17:10:00,9.4,0,0,22.5,96.9,943.9,0
2021-01-12 17:20:00,0,0,0,0,0,0,0
2021-01-12 17:30:00,9.4,0,0,22.5,97,943.5,0
2021-01-12 18:00:00,9.4,0,323.5,22.5,97,943.3,0
2021-01-12 18:10:00,9.4,0.3,344.5,22.5,96.9,943.3,0
2021-01-12 18:20:00,9.4,0.3,72.8,22.6,97,943.2,0
2021-01-12 18:30:00,9.4,0.1,14.7,22.6,97.2,943.1,0
2021-01-12 18:40:00,9.4,0,10.7,22.6,97,943,0
2021-01-12 18:50:00,9.4,0,0,22.5,96.7,942.8,0
2021-01-12 19:00:00,9.4,0.7,101.5,22.6,96.9,942.8,0
2021-01-12 19:10:00,9.4,0.9,108.8,22.6,97.2,942.8,0
2021-01-12 19:20:00,9.4,1.3,123.3,22.5,97.3,942.8,0
2021-01-12 19:30:00,9.4,0.6,131.9,22.5,97.4,942.8,0
2021-01-12 19:40:00,9.4,0.7,138.3,22.5,97.5,942.7,0
2021-01-12 19:50:00,9.6,0.5,144.7,22.5,97.5,942.5,0
2021-01-12 20:00:00,9.6,0.3,270,22.4,97.5,942.5,0
2021-01-12 20:10:00,9.8,0,0,22.4,97,942.5,0
2021-01-12 20:20:00,10.2,0,0,22.3,96.4,942.5,0
2021-01-12 20:30:00,10.2,0.1,27.2,22.4,96.6,942.5,0
2021-01-12 20:40:00,10.4,0.3,55.9,22.5,97,942.5,0
2021-01-12 20:50:00,10.4,0.6,151.1,22.5,97.3,942.5,0
2021-01-12 21:00:00,10.4,1.1,142,22.5,97.5,942.6,0
2021-01-12 21:10:00,10.4,1,152.6,22.4,97.6,942.7,0
2021-01-12 21:20:00,10.6,0.7,192.7,22.3,97.6,942.8,0
2021-01-12 21:30:00,10.6,0.7,210.4,22.3,97.6,942.8,0
2021-01-12 21:40:00,10.8,1,206,22.2,97.4,942.8,0
2021-01-12 21:50:00,10.8,0.4,139.9,22.3,97.1,943,0
2021-01-12 22:00:00,10.8,0.2,42.8,22.3,96.9,943.2,0
2021-01-12 22:10:00,10.8,0.6,100.6,22.3,97.1,943.3,0
2021-01-12 22:20:00,10.8,1,133.3,22.3,97.1,943.3,0
2021-01-12 22:30:00,10.8,0.7,172.8,22.3,97.3,943.3,0
2021-01-12 22:40:00,10.8,1.4,148.2,22.2,97.5,943.5,0.2
2021-01-12 22:50:00,10.8,1.5,132.9,22.2,97.5,943.6,8.4
2021-01-12 23:00:00,10.8,1.4,132.9,22.2,97.5,943.8,8.4
2021-01-12 23:10:00,10.8,1.3,139.6,22.1,97.5,944,11.3
2021-01-12 23:20:00,10.8,1.3,115.5,22.2,97.4,944.1,18.5
2021-01-12 23:30:00,10.8,1.3,116.4,22.2,97.3,944.3,18.5
2021-01-13 00:50:00,0.4,2.5,102.3,22.6,95.8,944.7,219.2
2021-01-13 01:00:00,0.4,1.9,109.7,22.8,94.7,944.9,237.3
2021-01-13 01:10:00,0.4,2.7,123.7,22.8,93.5,945.1,273.9
2021-01-13 01:20:00,0.4,2.3,139.8,22.9,93.3,945.1,223.6
2021-01-13 01:30:00,0.4,2,124.2,23,93.1,945.2,253
2021-01-13 01:40:00,0.4,2.1,136.2,23,92.9,945.2,135.4
2021-01-13 02:10:00,0.4,2,157.5,23.1,91.8,945,257.9
2021-01-13 02:20:00,0.4,1.3,161.6,23.8,88.9,944.9,360.7
2021-01-13 02:30:00,0.4,0.8,128.3,24.1,86.6,944.7,347.5
2021-01-13 02:40:00,0.4,1,127.2,24.6,84.1,944.6,473.7
2021-01-13 02:50:00,0.4,1.6,141.3,25.1,82.4,944.4,643
2021-01-13 03:00:00,0.4,1.3,153.9,25.9,79.1,944.3,970.3
2021-01-13 03:10:00,0.4,2.2,129,26.6,74.1,944.1,1014.8
2021-01-13 03:20:00,0.4,2.3,135.1,26.8,73.4,943.9,982.7
2021-01-13 03:30:00,0.4,3.2,131.5,26.3,78.2,943.9,624.1
2021-01-13 03:40:00,0.4,3.2,127.6,26.5,78.2,943.9,653
2021-01-13 03:50:00,0.4,3.4,125.6,26.2,78.9,943.9,612.7
2021-01-13 04:00:00,0.4,3.7,114.2,27,76.4,943.9,927.7
2021-01-13 04:10:00,0.4,4.2,116,26.9,74.5,943.9,448.7
2021-01-13 08:20:00,0.4,4,149.6,25.8,77.8,942.5,260.5
2021-01-13 08:30:00,0.4,3.3,144,25.9,76.5,942.5,309.4
2021-01-13 08:40:00,0.4,3.2,146.9,26,77.5,942.4,320.5
2021-01-13 08:50:00,0.4,3.2,145.7,25.6,78.7,942.3,229.8
2021-01-13 09:00:00,0.4,2.3,156.3,25.6,76.7,942.5,218
2021-01-13 09:10:00,0.4,3.1,141.3,25.6,77.6,942.7,164.3
2021-01-13 09:20:00,0.4,3.8,155.1,25.1,80.4,942.8,122.3
2021-01-13 09:30:00,0.4,3.2,161.1,24.7,82.3,942.9,100
2021-01-13 09:40:00,0.4,3.7,164.5,24.3,82.1,943,80.7
2021-01-13 09:50:00,0.4,3.4,156.6,23.5,85,943.1,49.6
2021-01-13 10:00:00,0.4,3.5,149.8,23.1,87,943.1,49.7
2021-01-13 10:10:00,0.4,3.1,129.8,22.7,89.9,943.2,26.7
2021-01-13 10:20:00,0.4,2,153.8,22.5,91.6,943.2,17.9
2021-01-13 10:30:00,0.4,2,171.3,22.9,88.2,943.4,10.1
2021-01-13 10:40:00,0.4,2,164.8,22.6,89.5,943.4,9.2
2021-01-13 10:50:00,0.4,1.2,146,22.3,92.5,943.5,2.8
2021-01-13 11:00:00,0.4,2,141.3,22.2,92.4,943.6,0
2021-01-13 11:10:00,0.4,2.4,129.4,22.1,93.1,943.8,0
2021-01-13 11:20:00,0.4,2.1,129.6,21.9,94.9,944,0
2021-01-13 11:30:00,0.4,1.6,143.1,21.8,94.9,944.1,0
2021-01-13 11:40:00,0.4,0.8,99,21.9,94.3,944,0
2021-01-13 11:50:00,0.4,1.8,121.7,22,93.4,944.1,0
2021-01-13 12:00:00,0.4,1.5,138.5,22.1,93.8,944.4,0
2021-01-13 12:10:00,0.4,1.4,132.5,22,94.7,944.4,0
2021-01-13 12:20:00,0.4,0.6,351.9,21.9,95.5,944.4,0
2021-01-13 12:30:00,0.4,0.2,346.4,22,95.4,944.4,0
2021-01-13 12:40:00,0.4,0.7,143.7,22,95.5,944.7,0
2021-01-13 12:50:00,0.4,0.4,66.5,22.1,95.7,944.6,0
2021-01-13 13:00:00,0.4,1,116.2,22.1,95.3,944.9,0
2021-01-13 13:10:00,0.4,1.5,102.8,22.1,94.5,945,0
2021-01-13 13:20:00,0.4,1.7,97.1,22,95.2,944.9,0
2021-01-13 13:30:00,0.4,2,87.3,22,95.1,944.8,0
2021-01-13 13:40:00,0.4,0.9,63.2,22,94.8,944.7,0
2021-01-13 13:50:00,0.4,1.1,68.4,21.9,93.9,944.9,0
2021-01-13 14:00:00,0.4,0.3,87.7,22,92.5,944.9,0
2021-01-13 14:10:00,0.4,0,0,22,93.1,944.9,0
2021-01-13 14:20:00,0.4,0,0,22,94.1,944.9,0
2021-01-13 14:30:00,0.4,0.5,85.8,21.9,94.7,944.9,0
2021-01-13 14:40:00,0.4,0.7,101.3,21.8,94.2,944.9,0
2021-01-13 14:50:00,0.4,0.6,51.8,21.8,94.3,945,0
2021-01-13 15:00:00,0.4,0.6,59.5,21.7,94.6,944.9,0
2021-01-13 15:10:00,0.4,0.1,10.8,21.8,94.5,944.9,0
2021-01-13 15:20:00,0.4,0.8,65.6,21.8,94.4,944.9,0
2021-01-13 15:30:00,0.4,1.6,74.9,21.7,94.6,944.9,0
2021-01-13 15:40:00,0.4,1.3,71.6,21.7,94.9,944.9,0
2021-01-13 15:50:00,0.4,1.7,96.6,21.7,93.8,944.9,0
2021-01-13 16:00:00,0.4,1.5,122.3,21.8,91.9,944.9,0
